lin_ima,can_id,can_nam,can_off,can_off_sta,can_off_dis,can_par_aff,can_inc_cha_ope_sea,can_cit,can_sta,can_zip,year
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2PA11098&tabIndex=1,H2PA11098,"BARLETTA, LOU",H,PA,11,REP,CHALLENGER,HAZLETON,PA,18201,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8FL19059&tabIndex=1,H8FL19059,"BARNARD, LEE",H,FL,19,IND,CHALLENGER,WEST PALM BEACH,FL,33409,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MO06068&tabIndex=1,H8MO06068,"BARNES, KAY",H,MO,6,DEM,CHALLENGER,PARKVILLE,MO,64152,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NC13018&tabIndex=1,H8NC13018,"BARNES, LINDA",H,NC,13,DEM,CHALLENGER,RALEIGH,NC,27607,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80002827&tabIndex=1,P80002827,"BARNETT, DANIEL JAMES",P,US,0,REP,OPEN,GREENWOOD VILLAGE,CO,80111,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6MI00301&tabIndex=1,S6MI00301,"BARON, BARTON (BART) L",S,MI,0,REP,CHALLENGER,GOODRICH,MI,48438,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6PA09093&tabIndex=1,H6PA09093,"BARR, ANTHONY J",H,PA,9,DEM,CHALLENGER,CLAYSBURG,PA,16625,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005580&tabIndex=1,P80005580,"BARR, BOB",P,US,0,LIB,OPEN,SMYRNA,GA,30080,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6WY00068&tabIndex=1,S6WY00068,"BARRASSO, JOHN A",S,WY,0,REP,INCUMBENT,CASPER,WY,82601,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2SC03057&tabIndex=1,H2SC03057,"BARRETT, GRESHAM",H,SC,3,REP,INCUMBENT,Westminster,SC,29693,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8WI03087&tabIndex=1,H8WI03087,"BARRETT, KEVIN JAMES",H,WI,3,LIB,CHALLENGER,BLACK RIVER FALLS,WI,54615,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4GA12010&tabIndex=1,H4GA12010,"BARROW, JOHN J",H,GA,12,DEM,INCUMBENT,Savannah,GA,31412,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA12159&tabIndex=1,H6CA12159,"BARROWS, ROBERT MILTON",H,CA,12,DEM,OPEN,SAN MATEO,CA,94401,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AL05141&tabIndex=1,H8AL05141,"BARRY, GEORGE C",H,AL,5,REP,OPEN,HUNTSVILLE,AL,35801,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8WA02141&tabIndex=1,H8WA02141,"BART, ROBERT RICKY",H,WA,2,REP,CHALLENGER,MARYSVILLE,WA,98270,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8WV02081&tabIndex=1,H8WV02081,"BARTH, ANNE MRS.",H,WV,2,DEM,CHALLENGER,Charleston,WV,25328,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IA02076&tabIndex=1,H8IA02076,"BARTH, WENDY",H,IA,2,GRE,CHALLENGER,CEDAR RAPIDS,IA,52402,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MD06054&tabIndex=1,H2MD06054,"BARTLETT, ROSCOE G. JR.",H,MD,6,REP,INCUMBENT,Middletown,MD,21769,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX06117&tabIndex=1,H4TX06117,"BARTON, JOE LINUS",H,TX,6,REP,INCUMBENT,Ennis,TX,75119,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MA06129&tabIndex=1,H6MA06129,"BARTON, RICHARD W",H,MA,6,REP,CHALLENGER,MANCHESTER,MA,1944,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AL05133&tabIndex=1,H8AL05133,"BASWELL GUTHRIE, CHERYL ANN",H,AL,5,REP,OPEN,HUNTSVILLE,AL,35805,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NJ12074&tabIndex=1,H8NJ12074,"BATEMAN, ALAN R.",H,NJ,12,REP,CHALLENGER,HOLMDEL,NJ,7733,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OR05172&tabIndex=1,H8OR05172,"BATES, SEAN",H,OR,5,OTH,OPEN,SALEM,OR,97305,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8MT00010&tabIndex=1,S8MT00010,"BAUCUS, MAX",S,MT,0,DEM,INCUMBENT,HELENA,MT,59624,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80003296&tabIndex=1,P80003296,"BAYH, EVAN",P,US,0,DEM,OPEN,INDIANAPOLIS,IN,46204,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8PR00070&tabIndex=1,H8PR00070,"BAYOUTH, ALFREDO CASTELLANOS",H,PR,0,IND,CHALLENGER,MIRAMAR SJ,PR,907,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX22164&tabIndex=1,H8TX22164,"BAZZY, KEVYN BLAKE",H,TX,22,REP,CHALLENGER,HOUSTON,TX,77089,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80004112&tabIndex=1,P80004112,"BEADLES, WILLIAM DAVID",P,US,0,CIT,OPEN,PEYTON,CO,80831,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2IL08088&tabIndex=1,H2IL08088,"BEAN, MELISSA LUBURICH",H,IL,8,DEM,INCUMBENT,BARRINGTON,IL,60010,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NH01111&tabIndex=1,H8NH01111,"BEARSE, PETER JAMES",H,NH,1,REP,CHALLENGER,DANVLLE,NH,3819,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005184&tabIndex=1,P80005184,"BEARSON, TIMOTHY LEE",P,US,0,REP,OPEN,BOYNTON BEACH,FL,33435,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8MA00219&tabIndex=1,S8MA00219,"BEATTY, JEFFREY K",S,MA,0,REP,CHALLENGER,HARWICH,MA,2645,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA30143&tabIndex=1,H2CA30143,"BECERRA, XAVIER",H,CA,31,DEM,INCUMBENT,Los Angeles,CA,90026,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MA01035&tabIndex=1,H8MA01035,"BECH, NATHAN ALEXANDER",H,MA,1,REP,CHALLENGER,WEST SPRINGFIELD,MA,1089,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8WA05136&tabIndex=1,H8WA05136,"BECK, JOHN H",H,WA,5,LIB,CHALLENGER,SPOKANE,WA,99204,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AZ08018&tabIndex=1,H8AZ08018,"BEE, TIMOTHY",H,AZ,8,REP,CHALLENGER,TUCSON,AZ,85751,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8AK00090&tabIndex=1,S8AK00090,"BEGICH, MARK",S,AK,0,DEM,CHALLENGER,ANCHORAGE,AK,99524,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005374&tabIndex=1,P80005374,"BEHM, KARL",P,US,0,IND,OPEN,POMONA PARK,FL,32181,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005788&tabIndex=1,P80005788,"BEIL, JAMES FRANCIS",P,US,0,UNK,OPEN,WILLOWICK,OH,44095,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OR04134&tabIndex=1,H8OR04134,"BEILSTEIN, MICHAEL ALLAN",H,OR,4,GRE,CHALLENGER,CORVALLIS,OR,97330,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY26087&tabIndex=1,H8NY26087,"BELLAVIA, DAVID C",H,NY,26,REP,OPEN,BATAVIA,NY,14021,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80003668&tabIndex=1,P80003668,"BELLE, CARL DURANTYE",P,US,0,IND,OPEN,APO,ZZ,9128,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8KS03072&tabIndex=1,H8KS03072,"BELLIS, JOSEPH K III",H,KS,3,LIB,CHALLENGER,OVERLAND PARK,KS,66212,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX27023&tabIndex=1,H8TX27023,"BENAVIDEZ, GEORGE",H,TX,27,REP,CHALLENGER,CORPUS CHRISTI,TX,78463,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MS02044&tabIndex=1,H8MS02044,"BENFORD, DOROTHY",H,MS,2,DEM,CHALLENGER,JACKSON,MS,39213,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8CO00206&tabIndex=1,S8CO00206,"BENNER, MARK D",S,CO,0,DEM,OPEN,ANTON,CO,80801,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IL03060&tabIndex=1,H8IL03060,"BENNETT, JERRY",H,IL,3,DEM,CHALLENGER,PALOS HILLS,IL,60465,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8PA15153&tabIndex=1,H8PA15153,"BENNETT, SIOBHAN L",H,PA,15,DEM,CHALLENGER,ALLENTOWN,PA,18102,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA52018&tabIndex=1,H0CA52018,"BENOIT, MICHAEL",H,CA,52,LIB,OPEN,SANTEE,CA,92040,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6AK00144&tabIndex=1,H6AK00144,"BENSON, DIANE E MS",H,AK,0,DEM,CHALLENGER,Eagle River,AK,99577,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6WA07391&tabIndex=1,H6WA07391,"BEREN, STEVE",H,WA,7,REP,CHALLENGER,SEATTLE,WA,98101,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA08173&tabIndex=1,H6CA08173,"BERG, PHILIP ZIMT",H,CA,8,LIB,CHALLENGER,SAN FRANCISCO,CA,94114,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80004674&tabIndex=1,P80004674,"BERG, WILLIAM F",P,US,0,IND,OPEN,GLENS FALLS,NY,12801,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NV02061&tabIndex=1,H8NV02061,"BERGLAND, CRAIG",H,NV,2,GRE,CHALLENGER,RENO,NV,89510,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8FL15065&tabIndex=1,H8FL15065,"BERGMAN, ALAN",H,FL,15,REP,OPEN,INDIALANTIC,FL,32903,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AZ06038&tabIndex=1,H8AZ06038,"BERGREN, SCOTT DENNIS",H,AZ,6,REP,CHALLENGER,CHANDLER,AZ,85225,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NV01071&tabIndex=1,H8NV01071,"BERKLEY, SHELLEY",H,NV,1,DEM,INCUMBENT,LAS VEGAS,NV,89121,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AK00108&tabIndex=1,H8AK00108,"BERKOWITZ, ETHAN A",H,AK,0,DEM,CHALLENGER,ANCHORAGE,AK,99517,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA26026&tabIndex=1,H2CA26026,"BERMAN, HOWARD L.",H,CA,28,DEM,INCUMBENT,Van Nuys,CA,91411,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY05099&tabIndex=1,H8NY05099,"BERNEY, ELIZABETH",H,NY,5,REP,CHALLENGER,GREAT NECK,NY,11024,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8VA00289&tabIndex=1,S8VA00289,"BERRY, BOB",S,VA,0,REP,OPEN,SPRINGFIELD,VA,22151,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6AR01072&tabIndex=1,H6AR01072,"BERRY, MARION",H,AR,1,DEM,INCUMBENT,Gillett,AR,72005,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MI07088&tabIndex=1,H8MI07088,"BERRYMAN, JAMES MICHAEL",H,MI,7,DEM,CHALLENGER,ADRIAN,MI,49221,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8VT00133&tabIndex=1,H8VT00133,"BETHEL, MIKE",H,VT,0,IND,CHALLENGER,BENNINGTON,VT,5201,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8KS04062&tabIndex=1,H8KS04062,"BETTS, DONALD JR",H,KS,4,DEM,CHALLENGER,WICHITA,KS,67201,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8FL24018&tabIndex=1,H8FL24018,"BHOLA, GAURAV ''GARV''",H,FL,24,DEM,CHALLENGER,ORLANDO,FL,32878,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8DE00012&tabIndex=1,S8DE00012,"BIDEN, JOSEPH R JR",S,DE,0,DEM,INCUMBENT,WASHINGTON,DE,20510,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80000722&tabIndex=1,P80000722,"BIDEN, JOSEPH R JR",P,US,0,DEM,OPEN,WILMINGTON,DE,19899,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CO05106&tabIndex=1,H8CO05106,"BIDLACK, HAROLD WILFORD",H,CO,5,DEM,CHALLENGER,COLORADO SPRINGS,CO,80919,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA47045&tabIndex=1,H8CA47045,"BIEDERMANN, DINA LOUISE",H,CA,47,REP,CHALLENGER,GARDEN GROVE,CA,92842,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IL13069&tabIndex=1,H8IL13069,"BIGGERT, JUDY",H,IL,13,REP,INCUMBENT,Hinsdale,IL,60521,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA49032&tabIndex=1,H4CA49032,"BILBRAY, BRIAN P",H,CA,50,REP,INCUMBENT,CARLSBAD,CA,92009,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL09070&tabIndex=1,H6FL09070,"BILIRAKIS, GUS MICHAEL",H,FL,9,REP,INCUMBENT,HOLIDAY,FL,34690,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80004120&tabIndex=1,P80004120,"BILLINGS-ELIAS, CHRISTINA GERASIMOS",P,US,0,DEM,OPEN,BEVERLY HILLS,CA,90212,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AZ06061&tabIndex=1,H8AZ06061,"BIONDI, RICK",H,AZ,6,LIB,CHALLENGER,CHANDLER,AZ,85249,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0AK00105&tabIndex=1,S0AK00105,"BIRD, ROBERT MARIO",S,AK,0,IND,CHALLENGER,KENAI,AK,99611,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX32049&tabIndex=1,H8TX32049,"BISCHOFF, ALEX",H,TX,32,LIB,CHALLENGER,DALLAS,TX,75230,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MO09161&tabIndex=1,H8MO09161,"BISHIR, DAN",H,MO,9,REP,OPEN,ST PETERS,MO,63376,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80004211&tabIndex=1,P80004211,"BISHOP, DAVID MICHAEL",P,US,0,OTH,OPEN,VENICE,CA,90291,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2UT01094&tabIndex=1,H2UT01094,"BISHOP, ROBERT",H,UT,1,REP,INCUMBENT,BRIGHAM CITY,UT,84302,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2GA02031&tabIndex=1,H2GA02031,"BISHOP, SANFORD D JR.",H,GA,2,DEM,INCUMBENT,Albany,GA,31707,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NY01067&tabIndex=1,H2NY01067,"BISHOP, TIMOTHY",H,NY,1,DEM,INCUMBENT,Farmingville,NY,11738,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80003825&tabIndex=1,P80003825,"BLACK, GREG",P,US,0,IND,OPEN,AUSTIN,TX,,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8SC02098&tabIndex=1,H8SC02098,"BLACK, PHILIP H",H,SC,2,REP,CHALLENGER,LEXINGTON,SC,29072,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8VA01089&tabIndex=1,H8VA01089,"BLACK, RICHARD H DICK""""",H,VA,1,REP,OPEN,FREDERICKSBURG,VA,22407,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OH02066&tabIndex=1,H8OH02066,"BLACK, STEPHEN L",H,OH,2,DEM,CHALLENGER,CINCINNATI,OH,45243,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TN06030&tabIndex=1,H2TN06030,"BLACKBURN, MARSHA MRS.",H,TN,7,REP,INCUMBENT,Brentwood,TN,37027,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P40002784&tabIndex=1,P40002784,"BLAKLEY, WILLIAM",P,US,0,REP,OPEN,GASTONIA,NC,28054,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8NC00254&tabIndex=1,S8NC00254,"BLAKLEY, WILLIAM HOBERT",S,NC,0,REP,CHALLENGER,GASTONIA,NC,28054,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OH14172&tabIndex=1,H6OH14172,"BLANCHARD, DALE VIRGIL",H,OH,14,DEM,CHALLENGER,SOLON,OH,44139,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8FL00026&tabIndex=1,H8FL00026,"BLASS, PIOTR DR",H,FL,22,NNE,CHALLENGER,BOYNTON,FL,33436,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2NH00157&tabIndex=1,S2NH00157,"BLEVENS, KEN",S,NH,0,IND,CHALLENGER,BOW,NH,3304,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80004740&tabIndex=1,P80004740,"BLOOMBERG, MICHAEL",P,US,0,IND,OPEN,NEW YORK,NY,,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA46062&tabIndex=1,H8CA46062,"BLOUNT, STEVE",H,CA,46,DEM,CHALLENGER,BURBANK,CA,91502,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OR03064&tabIndex=1,H6OR03064,"BLUMENAUER, EARL",H,OR,3,DEM,INCUMBENT,PORTLAND,OR,97232,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MO07128&tabIndex=1,H6MO07128,"BLUNT, ROY",H,MO,7,REP,INCUMBENT,Springfield,MO,65805,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MD07042&tabIndex=1,H8MD07042,"BLY, RAY",H,MD,7,REP,CHALLENGER,JESSUP,MD,20794,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80003114&tabIndex=1,P80003114,"BLYTH, JOHN DOUGLAS",P,US,0,IND,OPEN,CHICAGO,IL,60637,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8FL15057&tabIndex=1,H8FL15057,"BLYTHE, STEPHEN LEE",H,FL,15,DEM,OPEN,INDIALANTIC,FL,32903,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8FL24034&tabIndex=1,H8FL24034,"BOBAY, RONALD R SR",H,FL,24,DEM,CHALLENGER,TITUSVILLE,FL,32780,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OH16058&tabIndex=1,H8OH16058,"BOCCIERI, JOHN A",H,OH,16,DEM,OPEN,ALLIANCE,OH,44601,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MO09096&tabIndex=1,H8MO09096,"BODE, LYNDON",H,MO,9,DEM,OPEN,PALMYRA,MO,63461,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OH08029&tabIndex=1,H0OH08029,"BOEHNER, JOHN A",H,OH,8,REP,INCUMBENT,West Chester,OH,45069,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8MI00315&tabIndex=1,S8MI00315,"BOMAN, SCOTT AVERY",S,MI,0,LIB,CHALLENGER,DETROIT,MI,48224,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8PA00221&tabIndex=1,S8PA00221,"BOND, TANYA ELIZABETH DR REV",S,PA,0,DEM,CHALLENGER,PHILADELPHIA,PA,19104,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005325&tabIndex=1,P80005325,"BOND, TANYA ELIZABETH DR REV",P,US,0,DEM,OPEN,PHILADELPHIA,PA,19104,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8PA03100&tabIndex=1,H8PA03100,"BOND, TANYA ELIZABETH DR REV",H,PA,4,DEM,CHALLENGER,PHILADELPHIA,PA,19104,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005440&tabIndex=1,P80005440,"BONGARDT, BRUCE DAVID",P,US,0,OTH,OPEN,TUSTIN,CA,92782,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2AL01077&tabIndex=1,H2AL01077,"BONNER, JO",H,AL,1,REP,INCUMBENT,Mobile,AL,36608,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA44034&tabIndex=1,H8CA44034,"BONO MACK, MARY",H,CA,45,REP,INCUMBENT,Palm Springs,CA,92263,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MN03069&tabIndex=1,H8MN03069,"BONOFF, TERRI",H,MN,3,DFL,OPEN,MINNETONKA,MN,55305,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005135&tabIndex=1,P80005135,"BOOTIE, JOHN KENNETH",P,US,0,IND,OPEN,MANHEIM,PA,17545,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2AR03176&tabIndex=1,H2AR03176,"BOOZMAN, JOHN NICHOLS",H,AR,3,REP,INCUMBENT,ROGERS,AR,72758,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005036&tabIndex=1,P80005036,"BORCIK, CHRISTOPHER DAVID",P,US,0,IND,OPEN,FAYETTEVILLE,GA,30215,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2GU00033&tabIndex=1,H2GU00033,"BORDALLO, MADELEINE Z MS",H,GU,0,DEM,INCUMBENT,HAGATNA,GU,96932,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8KS01027&tabIndex=1,H8KS01027,"BORDONARO, JAMES",H,KS,1,DEM,CHALLENGER,EMPORIA,KS,66801,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4OK02089&tabIndex=1,H4OK02089,"BOREN, DAVID D",H,OK,2,DEM,INCUMBENT,Muskogee,OK,74402,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80004344&tabIndex=1,P80004344,"BORMAN, MATTHEW JAY",P,US,0,AMP,OPEN,TALLAHASSEE,FL,32305,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA45114&tabIndex=1,H8CA45114,"BORNSTEIN, JULIE",H,CA,45,DEM,CHALLENGER,PALM DESERT,CA,92260,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8NJ00418&tabIndex=1,S8NJ00418,"BOSS, JEFFREY",S,NJ,0,IND,CHALLENGER,GUTTENBERG,NJ,7093,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005077&tabIndex=1,P80005077,"BOSS, JEFFREY HARLAN",P,US,0,IND,OPEN,GUTTENBERG,NJ,7093,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NH02218&tabIndex=1,H8NH02218,"BOSSE, GRANT",H,NH,2,REP,CHALLENGER,HILLSBORO,NH,3244,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8KY02049&tabIndex=1,H8KY02049,"BOSWELL, DAVID E",H,KY,2,DEM,OPEN,OWENSBORO,KY,42301,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IA03144&tabIndex=1,H6IA03144,"BOSWELL, LEONARD L.",H,IA,3,DEM,INCUMBENT,Des Moines,IA,50312,2008
